,1A_Government_consumption,data.1,1C__Government_investment,1Dii_Top_marginal_income_and_payroll_tax_rate,2H_Police_and_crime,data.6,3D__Foreign_currency_bank_accounts,data.8,4Dii__Capital_controls,4Diii_Freedom_of_foreigners_to_visit,5Bvi__Conscription,World_Bank_Region,Income_Classification
23,-0.1877214620887843,-1.0679504499418713,-0.5120990254293435,-0.542027886426338,-0.5516080453926401,0.3894611405054357,-1.4512245224744518,0.9004011994132751,-1.0434430651940934,-1.33027612258199,0.798025372746645,6,1
24,-1.0231881456296092,-1.82840166387723,0.5621779581876907,-0.1454507867181434,-0.4915725015470365,1.056961503680193,0.8149978025038181,1.7238448028436355,-0.6396949676605671,-1.33027612258199,0.798025372746645,6,1
25,-0.892630373885201,-0.2338451172345916,1.2438132029064923,-0.542027886426338,0.0543608809599747,-0.7064918664044036,0.8149978025038181,1.273513007380174,1.741570448590655,-1.33027612258199,-1.3244994475547485,6,2
26,1.4621915478462344,-0.4837556433198425,0.3401771955308714,1.7281972681867568,-0.227804854887774,-0.26313619310195,0.8149978025038181,-0.0675166111894238,0.7561200382781295,-1.33027612258199,-0.8311385454326679,0,2
27,0.8905399337893455,-0.9062114341900384,-0.0093179507786646,-0.542027886426338,-0.5537515786577546,-0.8308709030375584,-1.4512245224744518,1.1736812169880084,-0.6396949676605671,-1.33027612258199,0.798025372746645,6,2
28,-0.956355946362803,1.011996652922901,1.2438132029064923,-0.1454507867181434,1.16034754555035,0.2517202840777324,0.8149978025038181,-1.524774702131911,1.3773961758749804,-1.33027612258199,0.798025372746645,4,0
29,1.6938355266108147,-1.0876226633687345,-1.5192497283257378,-1.374895236996995,-2.122017920207442,0.0364068031845164,-1.4512245224744518,1.1116688396744725,-0.6396949676605671,-1.33027612258199,-1.40846361152947,6,1
30,2.225358660520828,-1.596520069764682,-1.5305147807969546,0.9968714854774462,-0.8256178301413509,0.7713342549380939,-1.4512245224744518,-0.0487536352931368,-0.6396949676605671,-1.33027612258199,-1.1166241727790656,6,1
31,0.1713738059111498,0.6629302503577316,1.2438132029064923,0.2423148556365228,0.9204745758645834,0.2347732376943934,0.8149978025038181,-1.6995925420545035,-0.3008702472437976,-1.33027612258199,-1.40846361152947,2,0
32,-1.044860860706594,-0.0302805291844635,-1.2259677286035708,0.2423148556365228,0.2343645244336153,-0.3458455439139304,-0.9425489978394734,-0.7849718504636639,-1.5731022238811418,-1.33027612258199,-1.40846361152947,0,3
33,0.2497617785929617,0.5292291984141582,-0.6412800862963438,0.6228261153214845,-0.7033376706029217,-0.1678176908039218,-0.9425489978394734,-0.4874150455838016,-0.6396949676605671,-1.33027612258199,-1.3244994475547485,2,3
34,1.6320945205088078,-0.0334936625096361,-1.339172562133511,0.6228261153214845,-1.0747393885036003,0.3538118181371559,-1.4512245224744518,-0.0487536352931368,0.3780904499616233,-1.33027612258199,0.798025372746645,6,2
35,1.3097111953686436,-1.596520069764682,1.2438132029064923,-1.374895236996995,-1.454327257279208,1.6987785829053568,-0.9425489978394734,-0.1741922027281442,-1.0434430651940934,-1.33027612258199,-1.1166241727790656,6,1
36,-1.0756017896725318,0.0947542758338182,1.2438132029064923,-1.374895236996995,-1.0747393885036003,1.7584584017166265,-1.4512245224744518,0.1055306959761675,-0.6396949676605671,-0.8974324864776516,0.798025372746645,6,2
37,-0.0382846185871097,0.0602190910181735,0.6958027970664512,-0.542027886426338,-0.2724161531443522,-1.082227461039494,0.8149978025038181,-0.0164213709502921,0.9751740003119088,1.2626141535953896,0.798025372746645,2,3
38,1.0481838710215132,-0.8630109239079004,-0.7777878143734652,-1.822862693647933,-0.2562576038322559,-0.3720646070416631,-1.4512245224744518,1.6864279457987852,-1.0434430651940934,-1.33027612258199,-1.1166241727790656,6,3
39,-0.8958412984174603,1.3056448310858508,-0.1754106344291576,-1.374895236996995,0.1234506322817371,-1.0831480796454935,0.8149978025038181,0.3323362573337863,0.2710258053848501,0.97356739420772,0.798025372746645,1,0
40,-0.554747387158964,1.34950075945682,1.2438132029064923,0.2423148556365228,0.7477440385687797,-0.4766887159791748,0.8149978025038181,0.3323362573337863,0.9751740003119088,-1.33027612258199,-1.3244994475547485,1,0
41,-1.32445604205454,1.5041758390286215,0.5760246993747759,-0.1454507867181434,0.8935919016923906,-0.7448521758575716,0.8149978025038181,0.3323362573337863,-0.0015450169804883,0.97356739420772,0.798025372746645,1,0
42,-1.5609558888700168,1.4329455209340662,1.2191441840585917,-1.374895236996995,1.6241748892710686,-0.9512927507112852,0.8149978025038181,0.3323362573337863,1.181694142559807,-1.33027612258199,-1.1166241727790656,1,0
43,-0.6513602074191485,-0.0334936625096361,-0.4561988417230682,-0.542027886426338,0.1236506960605285,-0.3120389043746193,0.8149978025038181,-0.0487536352931368,0.2710258053848501,-1.33027612258199,0.798025372746645,3,2
44,0.7977785199603628,-1.1117395291881813,1.2438132029064923,0.6228261153214845,-0.4610411329728443,-0.1557824806613713,0.8149978025038181,0.0568991191286055,0.2710258053848501,-1.33027612258199,0.798025372746645,2,3
45,0.055366589288871,-1.1015007356029396,-0.3165045539433873,-0.542027886426338,-0.2508232196939487,-0.4477168355048775,-0.9425489978394734,1.35092621242753,-0.6396949676605671,-1.33027612258199,0.798025372746645,2,3
46,1.847249912977024,0.5680691172858483,-1.5829431566791297,-0.1454507867181434,0.2264718277672047,1.227706090831687,0.8149978025038181,0.5674026140796622,0.5223472296247396,-1.33027612258199,-1.40846361152947,3,2
47,0.172738868536968,-0.9388055719070392,1.2438132029064923,0.9968714854774462,-1.57344040997854,0.0118838629430178,0.8149978025038181,-0.395275536750293,-0.0015450169804883,0.97356739420772,-1.1166241727790656,2,2
48,-1.0273260589758264,1.120284298001306,0.3312401232207957,-0.542027886426338,1.1467265067548258,0.0311150380329637,0.8149978025038181,0.3323362573337863,0.7561200382781295,-1.33027612258199,-1.1166241727790656,1,0
49,-0.3016050252016167,-1.3653144657704732,-1.5829431566791297,0.6228261153214845,-0.2564902822140721,0.9433197246093772,-0.9425489978394734,2.0285655664411304,-0.6396949676605671,-1.33027612258199,0.798025372746645,6,2
50,1.397002336450179,-0.4453723216568462,-0.7702438322650984,-0.9504025711096714,-0.2742381490081773,0.9383279314164652,-0.9425489978394734,1.6092168895979584,-1.5731022238811418,-1.33027612258199,0.798025372746645,6,1
51,-0.3773910103455415,-0.57748128881704,-0.9212348378928924,0.6228261153214845,-1.0747393885036003,0.1992514685091676,-1.4512245224744518,1.6157941453950773,-1.5731022238811418,-1.33027612258199,0.798025372746645,0,3
52,-1.3452032677094663,1.652686730419766,0.6362404219188623,-1.374895236996995,1.9285405127376656,-1.3673733415919471,0.8149978025038181,0.3323362573337863,-0.0015450169804883,-1.33027612258199,-1.1166241727790656,1,0
53,-1.265208700945633,2.070062039664634,1.2438132029064923,-1.374895236996995,0.8934664420411391,-1.2364598201482355,0.8149978025038181,0.3323362573337863,0.7561200382781295,-1.33027612258199,0.798025372746645,1,0
54,-0.6511506702752312,-0.932819516299839,1.2438132029064923,-1.374895236996995,-1.0181524952528531,1.5339424433295836,-1.4512245224744518,1.0627522015513746,-0.6396949676605671,0.2594058644588193,0.798025372746645,6,3
55,1.3694328725235252,-1.086899941649737,-0.7634043199607045,1.365135282596379,-0.1708880419581768,-0.7461143487598034,0.8149978025038181,1.2431561455422089,1.3773961758749804,-1.33027612258199,0.798025372746645,6,1
56,0.8523840486818715,0.7922000769278728,-0.8810047829463933,1.7281972681867568,0.3666182180768488,0.0054017964269937,0.8149978025038181,-1.917657947979784,1.181694142559807,0.5957657721906983,-1.1166241727790656,1,3
57,-1.2146410786417048,2.018943487414057,1.2438132029064923,-0.1454507867181434,0.8375995915693171,-1.343838728973688,0.8149978025038181,0.3323362573337863,-0.0015450169804883,-1.33027612258199,0.798025372746645,1,0
58,1.1518430155862414,-0.7282244373282838,1.2438132029064923,-0.542027886426338,-0.0401789977749096,-0.4078751389153228,-1.4512245224744518,1.0699524770302395,0.2710258053848501,-1.33027612258199,0.798025372746645,6,2
59,-0.4739360391318801,1.81210621572919,-0.6606919665879113,-1.822862693647933,0.0578335293163436,-1.183383100510074,0.8149978025038181,0.3323362573337863,0.7561200382781295,0.97356739420772,-1.1166241727790656,1,0
60,1.2807981861406648,-0.479440604575257,1.2438132029064923,1.365135282596379,-1.4193281464804746,-1.7802686580832436,0.8149978025038181,-0.3868196509266614,1.181694142559807,-1.33027612258199,0.798025372746645,2,3
61,0.1143739279102452,-0.0334936625096361,0.0402484427835605,-1.374895236996995,-0.4196160602816456,0.9774058987016232,-0.9425489978394734,-0.3792705235383585,-1.0062680847984993,-1.33027612258199,-1.1166241727790656,6,1
62,0.8669035948432233,-1.0065115340876094,-1.3482918915153586,0.9968714854774462,-1.0747393885036003,0.6309805214076483,-1.4512245224744518,1.31486761344669,-1.0434430651940934,-1.33027612258199,-1.1166241727790656,6,1
63,-0.1645322861311301,-0.0334936625096361,-1.5829431566791297,-0.9504025711096714,-1.4113404746758138,1.7648748457473895,-0.9425489978394734,-0.0487536352931368,0.7561200382781295,-1.33027612258199,0.798025372746645,2,3
64,2.032163699112217,-1.5939664408674794,-0.30480620717141,-0.542027886426338,-0.889928191299471,0.4465013813638139,-0.9425489978394734,-0.0487536352931368,0.9751740003119088,-1.33027612258199,0.798025372746645,2,2
65,0.8008016026057163,-0.8405266585433231,1.2438132029064923,1.365135282596379,-1.379661556870704,-0.762288017098133,0.8149978025038181,-1.0086930082655206,-0.3008702472437976,-1.33027612258199,0.798025372746645,2,2
66,0.5775842026339718,-0.3714885122805074,-0.7687280476598168,1.7281972681867568,1.2758302314531924,-0.607912512706637,0.8149978025038181,-2.333035900483775,1.3773961758749804,-1.33027612258199,0.798025372746645,0,0
67,-1.1322908043813722,0.9358328092455708,-0.2294023742077661,-0.1454507867181434,0.2938671852510039,-0.8887150725991355,0.8149978025038181,0.3323362573337863,0.2710258053848501,0.97356739420772,0.798025372746645,1,0
68,-1.5618202528483842,0.5801503328614331,1.0723401332217584,-0.9504025711096714,1.819334617537175,-0.1008946598644167,0.8149978025038181,-1.8381805481663591,0.7561200382781295,0.97356739420772,0.798025372746645,1,0
69,0.6452720284622553,0.0077842494874022,-0.3598622596682239,0.6228261153214845,0.0100603928773529,0.2188102117857533,-0.9425489978394734,-0.1497018939184765,-1.5731022238811418,-1.1180191644142343,0.798025372746645,5,2
70,0.8905399337893455,-0.909141734961052,1.2438132029064923,0.6228261153214845,0.0692575833887142,0.1074802110507531,0.8149978025038181,-0.8750033238373164,-0.6396949676605671,-1.33027612258199,-0.8311385454326679,0,2
71,-0.5512645987755228,0.1401772554286068,0.7397715967366552,0.6228261153214845,0.4842892925716667,1.6951232702131596,0.8149978025038181,0.9817459963876692,-1.0062680847984993,-1.33027612258199,-1.3244994475547485,3,2
72,-1.1131584982746727,0.2081279690573114,-1.5650471220713136,0.9968714854774462,-2.122017920207442,1.792606373541792,0.8149978025038181,-1.1483353999283514,-0.3008702472437976,-1.33027612258199,0.798025372746645,3,3
73,-1.5058396951362445,0.5700841707529224,1.2438132029064923,-0.9504025711096714,1.0412761725886994,-0.1446884255697726,0.8149978025038181,0.3323362573337863,1.3773961758749804,0.97356739420772,0.798025372746645,1,0
74,-1.2146410786417048,1.2484173437248975,1.2438132029064923,-0.1454507867181434,0.8354124904920072,-1.1130129548294156,0.8149978025038181,-1.2913898352737712,0.9751740003119088,1.3077833562733017,-1.40846361152947,3,0
75,-0.597474868534998,1.8301039496734792,1.2438132029064923,-1.822862693647933,0.2317262601157597,-2.137312061884283,0.8149978025038181,0.3323362573337863,1.181694142559807,-1.33027612258199,0.798025372746645,1,0
76,0.2580811372323668,-0.0802362688847155,1.2438132029064923,-0.1454507867181434,-1.2288167102680003,-0.2801306908235388,0.8149978025038181,1.0345047450239313,-0.6396949676605671,1.3077833562733017,0.798025372746645,2,3
77,-0.9553023479264108,1.5418526122658454,0.0632911422252877,-0.9504025711096714,1.7573050919923363,-1.3150466241330807,0.8149978025038181,-1.1651103695370126,1.5636507349140485,-1.33027612258199,0.798025372746645,0,0
78,0.3068652623363839,0.0768271860996709,-0.1648559757497004,-0.1454507867181434,1.0766479247289484,-1.085660684439531,0.8149978025038181,-0.1679215731286623,0.9751740003119088,-1.33027612258199,0.798025372746645,3,3
79,0.2539198530056294,0.3464917091666791,1.2438132029064923,0.6228261153214845,0.0812425059086889,0.4454906833048307,0.8149978025038181,0.7683172939186996,-0.3008702472437976,-1.33027612258199,-1.1166241727790656,1,3
80,0.9335015709878,-1.252983967873583,-1.4262419164502886,0.9968714854774462,-0.9784475544178216,-0.0464639715122772,0.8149978025038181,1.253723315201945,0.2710258053848501,-1.33027612258199,0.798025372746645,6,2
81,-0.9320503772925184,1.013751562585447,1.0676331267214274,-0.1454507867181434,1.0176792696115704,-0.505383359718952,0.8149978025038181,-1.1125039371676315,0.9751740003119088,-1.33027612258199,-1.40846361152947,0,0
82,-1.7581774389492677,0.6383361487311175,-0.6771301544264147,1.7281972681867568,1.311506509350412,1.672895285083354,0.8149978025038181,-0.5655012239774275,0.2710258053848501,0.0811992612141632,-1.1166241727790656,3,0
83,0.4028698426119083,0.4720312885549353,0.0106807459171957,0.6228261153214845,-0.313160729094356,1.0135267127195302,0.8149978025038181,0.8060930423988282,-0.6396949676605671,0.8782268161933825,-1.3244994475547485,1,2
84,-0.1011221427264575,-1.233960895868243,-0.3665550202756231,1.365135282596379,0.5338370952276608,-0.5737684736234095,-0.9425489978394734,-0.0713378172503346,-0.6396949676605671,-1.33027612258199,-1.3244994475547485,0,2
85,-0.7476561848775432,1.3026352465158155,-0.2665199101001237,-0.542027886426338,0.7051513980165695,0.1132188289708309,0.8149978025038181,0.3323362573337863,1.181694142559807,0.97356739420772,0.798025372746645,1,0
86,2.225358660520828,0.0465034202733096,1.2438132029064923,0.9968714854774462,-1.0717309242696271,1.9277373102609687,0.8149978025038181,-0.960559140499594,-0.6396949676605671,-1.33027612258199,0.798025372746645,3,3
87,-1.4733426724985326,-0.0302805291844635,-1.5822945002048308,0.9968714854774462,-0.200150282516225,-0.0082813181346446,-0.9425489978394734,0.982237625344999,-0.6396949676605671,-1.33027612258199,0.798025372746645,6,2
88,-1.3439979975795322,-0.2514928075260028,-1.188900275226426,0.6228261153214845,-1.1031026494716163,0.7975515070607725,0.8149978025038181,1.3816648062012626,1.5636507349140485,-1.33027612258199,0.798025372746645,6,1
89,-1.962014672652977,-0.0334936625096361,-1.5829431566791297,1.365135282596379,-1.7623456761515526,1.9277373102609687,0.8149978025038181,-0.0487536352931368,-1.5731022238811418,-1.33027612258199,0.798025372746645,3,3
90,-0.3577734704980977,1.1053116362042086,1.2438132029064923,-0.1454507867181434,0.8635734440830933,-0.2041621031136685,0.8149978025038181,0.3323362573337863,1.181694142559807,0.97356739420772,-1.1166241727790656,1,0
91,-1.7142122429029716,1.2799124053981188,-0.4037292613063878,-0.1454507867181434,1.7302676778898185,-0.3787306980328854,0.8149978025038181,0.3323362573337863,0.2710258053848501,-1.33027612258199,0.798025372746645,1,0
92,-0.2991467223830263,-1.0580536622816803,-0.6453776363145333,0.6228261153214845,-1.0747393885036003,-0.3552264473822609,-0.9425489978394734,0.7889843143641727,-1.0434430651940934,-1.33027612258199,-1.3244994475547485,6,1
93,1.5576044570161565,-0.94180877990426,-1.509574544489373,-0.542027886426338,-0.6185706219666639,-0.0316810552909056,-0.9425489978394734,0.4461104782621828,-1.0434430651940934,-1.33027612258199,0.798025372746645,6,1
94,0.3194795065093119,0.0156025445849467,-0.1608755309144436,1.365135282596379,0.9525765124361047,0.2000843555795953,0.8149978025038181,-1.6819163532029064,-1.0434430651940934,-1.33027612258199,0.798025372746645,0,3
95,0.3082654427899792,-1.2078078070439124,-1.0054441389170492,-1.374895236996995,-0.7780216485298639,-1.2681709176325529,-1.4512245224744518,0.6150183181117843,-1.0434430651940934,-1.33027612258199,-1.40846361152947,6,1
96,-1.3583301251837014,0.8678067491408001,1.2438132029064923,0.6228261153214845,0.5163877554317708,-1.8908673442218724,0.8149978025038181,0.3323362573337863,1.3773961758749804,-1.33027612258199,0.798025372746645,1,0
97,-0.3052899272230444,-2.1071467907996526,1.2438132029064923,-0.1454507867181434,-0.3173094836249663,0.5756464260006112,-0.9425489978394734,-0.0487536352931368,-0.3008702472437976,-1.33027612258199,-0.8311385454326679,6,2
98,0.2056097976269709,0.5912675337954909,0.0372003655034223,1.365135282596379,0.693030524971198,-0.8716623324714771,0.8149978025038181,-1.5992044083313206,0.5223472296247396,-1.33027612258199,0.798025372746645,6,3
99,0.6853198635922478,-0.0659853122133918,1.2438132029064923,0.9968714854774462,-1.5949798460992437,-0.676404927636314,-0.9425489978394734,-1.4621520185847208,-0.6396949676605671,0.50295728550593,-1.1166241727790656,2,3
100,0.4816785723953378,0.772293637287884,1.2438132029064923,0.6228261153214845,0.3364723110541963,-0.6915188535487646,-0.9425489978394734,-0.4388555975929001,-1.0434430651940934,1.3077833562733017,-1.1166241727790656,1,3
101,-0.2034488129382303,1.3183835137379305,-0.5446710973223614,0.6228261153214845,-0.0473919411513586,0.5519810258118519,0.8149978025038181,0.1706271089373386,0.9751740003119088,-0.6331395016517358,-1.1166241727790656,0,2
102,-0.1184510016862026,-0.0334936625096361,-0.9924637280827026,-0.1454507867181434,0.641272353587122,-0.1073878845272399,0.8149978025038181,0.8470209554688647,1.181694142559807,1.198017383203566,0.798025372746645,1,3
103,-0.4323718206806282,0.277405178552774,0.9093208217321282,-0.9504025711096714,1.0983325618718494,-0.88498107659804,-1.4512245224744518,-0.2246319166446449,-1.0434430651940934,-1.33027612258199,-1.1166241727790656,3,2
104,-0.1757207424079513,-0.8489143719316354,0.132749208707717,-0.1454507867181434,-0.6056263892029574,0.6755010919902404,-1.4512245224744518,0.0350773365011667,-1.5731022238811418,-1.33027612258199,-1.40846361152947,6,1
105,-1.100007892254692,-1.5367397459863783,-0.6393601255621785,1.365135282596379,-0.9535141859302234,-0.4279073722258421,-1.4512245224744518,-0.8074062314571572,-1.0434430651940934,-1.33027612258199,-1.40846361152947,0,2
106,-0.6009209489068781,-0.2953799301932592,1.2438132029064923,0.2423148556365228,-0.4791413983491653,0.2380285099871822,-1.4512245224744518,2.067233239126768,-1.0434430651940934,-1.33027612258199,0.798025372746645,6,3
107,1.6938355266108147,0.0917800584796913,0.0190315153198677,-0.1454507867181434,-0.0379211178147432,-0.2404061749065944,-1.4512245224744518,1.982282776277712,-1.5731022238811418,-1.33027612258199,0.798025372746645,5,2
108,-1.8598033385518355,1.8588055701038453,1.0047431544529275,-0.542027886426338,1.2438344570387505,-1.3407424946231747,0.8149978025038181,0.3323362573337863,1.5636507349140485,-1.33027612258199,0.798025372746645,1,0
109,-0.824599656284096,1.0716057978720803,-0.1353807717823827,0.2423148556365228,1.747191710702185,-0.0932763502927709,0.8149978025038181,0.3697677080576368,1.181694142559807,-1.33027612258199,0.798025372746645,0,0
110,0.6069292930243726,-1.3118764888155745,-1.3772327460168916,-0.9504025711096714,-0.5484802799262402,-0.8389766395964777,0.8149978025038181,-0.9446572215213396,0.7561200382781295,-1.33027612258199,0.798025372746645,2,2
111,0.1265331770449067,-1.4569749133042398,-1.0877997653166578,-0.9504025711096714,-0.2968160968728021,-0.6444368840417691,-1.4512245224744518,1.9534062039118931,-1.0434430651940934,-1.33027612258199,-1.40846361152947,6,1
112,1.9478896256120888,-1.50498485119665,1.2438132029064923,-0.1454507867181434,-1.094600434829429,-0.6749058157885494,0.8149978025038181,-0.0487536352931368,0.7561200382781295,-1.33027612258199,0.798025372746645,6,2
113,0.1659172188975078,1.591220770329626,0.1343603562419059,0.6228261153214845,0.2303269300200034,-0.4634570839772147,-0.9425489978394734,-0.960559140499594,-0.0015450169804883,0.94172691149368,0.798025372746645,1,3
114,-1.7823659377167185,1.3168891951787274,-0.2167626619927446,-0.9504025711096714,1.6002208155972475,1.17901532868001,0.8149978025038181,-1.854374988468476,0.5223472296247396,0.97356739420772,-1.40846361152947,1,0
115,-1.4331055167163482,0.0609875555310219,-1.5829431566791297,1.7281972681867568,1.7210585709516977,1.4303809300365695,0.8149978025038181,-1.051463128607687,0.7561200382781295,-1.33027612258199,0.798025372746645,3,0
116,1.2840061723132588,-0.703983519882273,0.7397715967366552,0.6228261153214845,-0.6218041842299088,0.4785277817918865,-1.4512245224744518,0.7762937752297834,-1.0434430651940934,-1.33027612258199,0.798025372746645,5,2
117,-0.4371418145027064,-0.6291414686679782,1.2438132029064923,-0.542027886426338,0.0362725565243624,-0.3286934415007557,0.8149978025038181,-1.083358918481217,1.912071592594341,-1.33027612258199,0.798025372746645,2,3
118,-0.9027780135022112,0.1124869246219039,-0.3117175661829,-0.1454507867181434,-1.9602470619213688,0.6221172813236944,-1.4512245224744518,1.3256126339083558,1.3773961758749804,-1.33027612258199,0.798025372746645,0,2
119,0.5178367436269097,-0.464437849017923,-0.3280805283409909,0.6228261153214845,-1.005079431622232,-0.109091561081374,0.8149978025038181,-0.2080747580111177,-0.0015450169804883,-1.33027612258199,-1.1166241727790656,2,3
120,0.2152365393824965,-0.966083471205897,-0.1988412762218178,-0.9504025711096714,-0.5791610885411741,0.188513263298824,0.8149978025038181,-1.3866113939407465,1.5636507349140485,-1.33027612258199,0.798025372746645,2,3
121,0.4428628213453912,-0.1995073771426415,0.3672151478081702,0.6228261153214845,-0.9037245066474052,-0.8035916737128121,0.8149978025038181,1.340459006329038,-1.0434430651940934,-1.33027612258199,0.798025372746645,0,2
122,-0.5755860390252482,1.2966019614156647,-0.3709943492067441,-0.542027886426338,0.5821839931418192,-0.4029166204657856,-0.9425489978394734,0.3323362573337863,-0.3008702472437976,0.97356739420772,0.798025372746645,1,0
123,-0.3175508814243708,1.486436571194934,1.2438132029064923,-1.822862693647933,1.075823640949797,-2.3282526325580486,0.8149978025038181,0.3323362573337863,0.9751740003119088,-1.33027612258199,0.798025372746645,1,0
124,-1.962014672652977,-1.1297143814080794,0.0106807459171957,1.7281972681867568,1.5887707471509966,1.652691401513374,0.8149978025038181,-0.4588626315023867,0.5223472296247396,-1.33027612258199,-1.1166241727790656,3,0
125,-0.1959039527347004,0.8342699574623779,0.3099448228180872,-0.542027886426338,0.7880165733220201,-0.7019366633347561,0.8149978025038181,0.3323362573337863,0.2710258053848501,0.97356739420772,0.798025372746645,1,3
126,-0.7086453367812993,1.180621159545439,-0.0871187974891892,-0.1454507867181434,-0.1716646339298864,0.9681333980208356,0.8149978025038181,1.3207858675308768,-0.3008702472437976,-1.33027612258199,-1.1166241727790656,1,3
